link_id,activity_id,queue_id,source_kind,original_url,canonical_url,domain,source_type,http_status,access_status,priority,anchor_text,context_excerpt,resolve_error
LI-EXT-036,7401530693182427137,LI-LOGIN-025,anchor,https://lnkd.in/dC8RPJ3U,https://lnkd.in/dC8RPJ3U,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dC8RPJ3U,Choosing the right tool for end-to-end modeling orchestration on AWS can be challenging. This walkthrough explores how SageMaker Pipelines can automate ML workloads with CatBoost and MLflow. 👉 Read here: https://lnkd.in/dC8RPJ3U PS: An upcoming post on 𝘊𝘳𝘦𝘥𝘪𝘵 𝘙𝘪𝘴𝘬 𝘔𝘰𝘥𝘦𝘭𝘪𝘯𝘨 𝘰𝘯 𝘈𝘞𝘚 will cover credit limit management using local SageMaker Pipelines. hashtag #MLflow hashtag #SageMaker hashtag #MLOps hashtag #CatBoost hashtag #AWS hashtag #ExplainableAI,
LI-EXT-037,7401530693182427137,LI-LOGIN-025,anchor,https://medium.com/aws-in-plain-english/sagemaker-mlflow-pipelines-automating-end-to-end-ml-workloads-on-aws-ea23f1d469ea,https://medium.com/aws-in-plain-english/sagemaker-mlflow-pipelines-automating-end-to-end-ml-workloads-on-aws-ea23f1d469ea,medium.com,blog_or_tutorial,not_resolved,unresolved,low,,SageMaker MLflow Pipelines: Automating End-to-End ML Workloads on AWS aws.plainenglish.io,
LI-EXT-038,7396457171279970304,LI-LOGIN-028,anchor,https://lnkd.in/dag5Kqwf,https://lnkd.in/dag5Kqwf,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dag5Kqwf,"🚀 Open-source credit scoring tools keep improving thanks to an amazing community! Yes, Colab in VS Code and TOON are great, but even more exciting are the features we've been rolling out to make scorecard modeling faster, more interpretable, and more scalable. Here’s what’s new in 𝘅𝗕𝗼𝗼𝘀𝘁𝗲𝗿 and 𝗙𝗮𝘀𝘁𝗪𝗼𝗲 modeling packages ⤵ 🌳 𝘅𝗕𝗼𝗼𝘀𝘁𝗲𝗿 • We've introduced a new tool to build scorecards using the Interval Method for XGBoost, following Naeem Siddiqi's methodology. This makes it possible to compress model splits into condensed, interpretable rules. Special thanks to Juan Antonio Montero de Espinosa fo",
LI-EXT-039,7396457171279970304,LI-LOGIN-028,anchor,https://lnkd.in/dQHFHQs3,https://lnkd.in/dQHFHQs3,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dQHFHQs3,"🚀 Open-source credit scoring tools keep improving thanks to an amazing community! Yes, Colab in VS Code and TOON are great, but even more exciting are the features we've been rolling out to make scorecard modeling faster, more interpretable, and more scalable. Here’s what’s new in 𝘅𝗕𝗼𝗼𝘀𝘁𝗲𝗿 and 𝗙𝗮𝘀𝘁𝗪𝗼𝗲 modeling packages ⤵ 🌳 𝘅𝗕𝗼𝗼𝘀𝘁𝗲𝗿 • We've introduced a new tool to build scorecards using the Interval Method for XGBoost, following Naeem Siddiqi's methodology. This makes it possible to compress model splits into condensed, interpretable rules. Special thanks to Juan Antonio Montero de Espinosa fo",
LI-EXT-040,7394653161082314752,LI-LOGIN-029,anchor,https://lnkd.in/dZv-YGxx,https://lnkd.in/dZv-YGxx,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dZv-YGxx,"Developing risk models on AWS can be expensive. But there’s a better way. ☁️ I first heard about LocalStack at EuroPython 2023. It is a powerful tool that lets you run AWS services locally with zero cloud cost. In this piece, I walk you through a practical machine learning deployment pattern using LocalStack and AWS SAM. 👉 Read here: https://lnkd.in/dZv-YGxx I’m also putting together a small guide on 𝘊𝘳𝘦𝘥𝘪𝘵 𝘙𝘪𝘴𝘬 𝘔𝘰𝘥𝘦𝘭𝘪𝘯𝘨 𝘰𝘯 𝘈𝘞𝘚, building on this work and covering a few common patterns and how to implement them efficiently. hashtag #AWS hashtag #DataScience hashtag #Cloud hashtag #MachineLearni",
LI-EXT-041,7394653161082314752,LI-LOGIN-029,anchor,https://medium.com/aws-in-plain-english/develop-aws-ml-workloads-locally-with-localstack-and-sam-24bdc0de81aa,https://medium.com/aws-in-plain-english/develop-aws-ml-workloads-locally-with-localstack-and-sam-24bdc0de81aa,medium.com,blog_or_tutorial,not_resolved,unresolved,low,,Develop AWS ML Workloads Locally with LocalStack and SAM aws.plainenglish.io,
LI-EXT-042,7389209473522999296,LI-LOGIN-032,anchor,https://communities.sas.com/t5/SAS-Communities-Library/WOE-IV-and-Evolution-of-AI-Driven-Credit-Scoring-Models/ta-p/949855,https://communities.sas.com/t5/SAS-Communities-Library/WOE-IV-and-Evolution-of-AI-Driven-Credit-Scoring-Models/ta-p/949855,communities.sas.com,blog_or_tutorial,200,resolved,high,https://communities.sas.com/t5/SAS-Communities-Library/WOE-IV-and-Evolution-of-AI-Driven-Credit-Scoring-Models/ta-p/949855,"Thanks for the comment, Anton. SHAP values yield the same Gini as the black-box model but can be decomposed on feature level. SHAP's properties allow them to be interpreted in a way similar to WOE, making the model explainable without losing performance. The main trade-off is computational cost and the fact that real black-box relationships aren't truly additive. I drew inspiration from this one (last paragraph): https://communities.sas.com/t5/SAS-Communities-Library/WOE-IV-and-Evolution-of-AI-Driven-Credit-Scoring-Models/ta-p/949855",
LI-EXT-043,7389209473522999296,LI-LOGIN-032,comment_block,https://communities.sas.com/t5/SAS-Communities-Library/WOE-IV-and-Evolution-of-AI-Driven-Credit-Scoring-Models/ta-p/949855,https://communities.sas.com/t5/SAS-Communities-Library/WOE-IV-and-Evolution-of-AI-Driven-Credit-Scoring-Models/ta-p/949855,communities.sas.com,blog_or_tutorial,200,resolved,high,https://communities.sas.com/t5/SAS-Communities-Library/WOE-IV-and-Evolution-of-AI-Driven-Credit-Scoring-Models/ta-p/949855,"Thanks for the comment, Anton. SHAP values yield the same Gini as the black-box model but can be decomposed on feature level. SHAP's properties allow them to be interpreted in a way similar to WOE, making the model explainable without losing performance. The main trade-off is computational cost and the fact that real black-box relationships aren't truly additive. I drew inspiration from this one (last paragraph): https://communities.sas.com/t5/SAS-Communities-Library/WOE-IV-and-Evolution-of-AI-Driven-Credit-Scoring-Models/ta-p/949855",
LI-EXT-044,7387020037041119234,LI-LOGIN-033,anchor,https://lnkd.in/dYS5y8AR,https://lnkd.in/dYS5y8AR,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dYS5y8AR,"Training a model in a notebook is no big deal. Managing it after that is where things start to get messy. Sounds familiar? In this new article, I show how to build an end-to-end CatBoost pipeline with SageMaker MLflow 3.0, the new managed MLflow backend on AWS. It covers: • Setting up SageMaker MLflow 3.0 tracking servers • Training and tuning CatBoost models with MLflow in SageMaker • Scaling batch inference and explainability with SHAP If you've ever looked for a fully reproducible workflow on AWS that tracks data, models, and explainability in one place, this guide is for you. 👉 Read here:",
LI-EXT-045,7387020037041119234,LI-LOGIN-033,anchor,https://medium.com/ai-in-plain-english/end-to-end-catboost-model-lifecycle-with-sagemaker-and-mlflow-b140a964733d,https://medium.com/ai-in-plain-english/end-to-end-catboost-model-lifecycle-with-sagemaker-and-mlflow-b140a964733d,medium.com,blog_or_tutorial,not_resolved,unresolved,low,,End-to-End CatBoost Model Lifecycle with SageMaker and MLflow ai.plainenglish.io,
LI-EXT-046,7387020037041119234,LI-LOGIN-033,anchor,https://github.com/perpetual-ml/perpetual,https://github.com/perpetual-ml/perpetual,github.com,code_or_tool,200,resolved,high,https://github.com/perpetual-ml/perpetual,Try PerpetualBooster: https://github.com/perpetual-ml/perpetual,
LI-EXT-047,7387020037041119234,LI-LOGIN-033,comment_block,https://github.com/perpetual-ml/perpetual,https://github.com/perpetual-ml/perpetual,github.com,code_or_tool,200,resolved,high,https://github.com/perpetual-ml/perpetual,Try PerpetualBooster: https://github.com/perpetual-ml/perpetual,
LI-EXT-048,7363453428431224832,LI-LOGIN-035,anchor,https://lnkd.in/dYcqYrAr,https://www.linkedin.com/posts/denisburakov_calibration-and-model-selection-activity-7239520617035640833-OYee?utm_source=share&utm_medium=member_desktop&rcm=ACoAAAi24j8BDeyrA2v49v1zdgxvmpNSr3_xGDU,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dYcqYrAr,"Credit risk and fraud are naturally imbalanced problems: far fewer people default or commit fraud compared to those who repay or use banking wisely. Datasets are dominated by ""good"" cases, so practitioners often turn to resampling techniques: for example, creating a 50/50 split of goods and bads to use accuracy and related metrics. The challenge is that a model trained on such a balanced sample won't reflect the observed risk levels. Model predictions will be miscalibrated and, without post-hoc correction, they can't be trusted as probabilities of default. The deck shows what happens when you",
LI-EXT-049,7363453428431224832,LI-LOGIN-035,anchor,https://lnkd.in/dpCr2Ded,https://lnkd.in/dpCr2Ded,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dpCr2Ded,"Credit risk and fraud are naturally imbalanced problems: far fewer people default or commit fraud compared to those who repay or use banking wisely. Datasets are dominated by ""good"" cases, so practitioners often turn to resampling techniques: for example, creating a 50/50 split of goods and bads to use accuracy and related metrics. The challenge is that a model trained on such a balanced sample won't reflect the observed risk levels. Model predictions will be miscalibrated and, without post-hoc correction, they can't be trusted as probabilities of default. The deck shows what happens when you",
LI-EXT-050,7358383766534316032,LI-LOGIN-037,anchor,https://lnkd.in/dK23jsi5,https://lnkd.in/dK23jsi5,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dK23jsi5,"Fraud risk modeling in digital lending typically falls into two camps: binary classifiers on one end, and complex graph-based systems on the other. While classification (legit vs. fraud) using probability thresholds is the most common starting point, fraud is in general a truly rare event, which opens up some alternatives. I came across one such idea in the Compute! Paris 2024 keynote, which reframed fraud detection as a decision problem of having different thresholds depending on the transaction amount. This approach can simplify a big data classification problem into something leaner and ope",
LI-EXT-051,7358383766534316032,LI-LOGIN-037,anchor,https://gking.harvard.edu/files/abs/0s-abs.shtml,https://gking.harvard.edu/files/abs/0s-abs.shtml,gking.harvard.edu,official_or_academic_pdf,404,blocked_or_error,high,https://gking.harvard.edu/files/abs/0s-abs.shtml,"Pararawendy, great question and yes, you're right that over/undersampling can distort PD calibration. If possible, it's best to avoid sampling, but if needed, intercept shift (prior correction) can align predicted PDs with the true bad rate (also via logistic regression on scores vs. defaults). You can also apply weights to rescale PDs back to the original distribution. Both methods (prior and weights) are covered in G. King’s paper Logistic Regression in Rare Events Data. Let me know if you'd like a code example, happy to share privately. https://gking.harvard.edu/files/abs/0s-abs.shtml",Not Found
LI-EXT-052,7358383766534316032,LI-LOGIN-037,comment_block,https://gking.harvard.edu/files/abs/0s-abs.shtml,https://gking.harvard.edu/files/abs/0s-abs.shtml,gking.harvard.edu,official_or_academic_pdf,404,blocked_or_error,high,https://gking.harvard.edu/files/abs/0s-abs.shtml,"Pararawendy, great question and yes, you're right that over/undersampling can distort PD calibration. If possible, it's best to avoid sampling, but if needed, intercept shift (prior correction) can align predicted PDs with the true bad rate (also via logistic regression on scores vs. defaults). You can also apply weights to rescale PDs back to the original distribution. Both methods (prior and weights) are covered in G. King’s paper Logistic Regression in Rare Events Data. Let me know if you'd like a code example, happy to share privately. https://gking.harvard.edu/files/abs/0s-abs.shtml",Not Found
LI-EXT-053,7356587000176533504,LI-LOGIN-038,anchor,https://lnkd.in/ergBHqKp,https://lnkd.in/ergBHqKp,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/ergBHqKp,"What if we treated pixels like words❓ That’s the idea behind autoregressive visual generation: building an image patch by patch, just like a language model generates text word by word (or token by token). Some time ago I built a small prototype called PatchGPT, a simple transformer trained to predict the next image patch. It generates images autoregressively, using only previously generated patches at each step, like an LLM for pictures. This year's paper, ""Next Patch Prediction for AutoRegressive Visual Generation,"" implements this idea using a true GPT-style decoder architecture: https://lnk",
LI-EXT-054,7356587000176533504,LI-LOGIN-038,anchor,https://lnkd.in/epurVvP8,https://lnkd.in/epurVvP8,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/epurVvP8,"What if we treated pixels like words❓ That’s the idea behind autoregressive visual generation: building an image patch by patch, just like a language model generates text word by word (or token by token). Some time ago I built a small prototype called PatchGPT, a simple transformer trained to predict the next image patch. It generates images autoregressively, using only previously generated patches at each step, like an LLM for pictures. This year's paper, ""Next Patch Prediction for AutoRegressive Visual Generation,"" implements this idea using a true GPT-style decoder architecture: https://lnk",
LI-EXT-055,7351513545626312704,LI-LOGIN-040,anchor,https://lnkd.in/drhNP6zb,https://lnkd.in/drhNP6zb,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/drhNP6zb,"Notes on Lending, Credit Risk, and Data Science 🗒️ While recent work has largely focused on applied data problems and algorithms, I've noticed a growing interest in adjacent topics, from modern credit risk modeling resources to the growing role of ML in lending and fintech. To share some of the learnings, I've compiled a selection of 75+ resources from a broader collection I've been assembling since 2021. It brings together unique blogs, tool deep-dives, and real-world examples across credit scoring, loan decisioning, ML and data workflows, model governance, lending product management, and dat",
LI-EXT-056,7350773655057960960,LI-LOGIN-041,anchor,https://lnkd.in/d5x4qqY7,https://lnkd.in/d5x4qqY7,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/d5x4qqY7,"Simulating with Markov Chain Monte Carlo ⛓️🎰 Most algorithms guiding data scientists' daily work rely on gradient descent or its extensions. Logistic regression, neural networks, and gradient boosted trees all follow the maximum likelihood principle. They differ mainly in the 𝘄𝗵𝗮𝘁 vs 𝗵𝗼𝘄 of determining optimal weights. Markov Chain Monte Carlo (MCMC) is a different story. Instead of following gradients, MCMC explores the parameter space through intelligent random walks, allowing us to sample directly from probability distributions. The Metropolis-Hastings algorithm is MCMC's most classic examp",
LI-EXT-057,7350773655057960960,LI-LOGIN-041,anchor,https://matplotlib.org/,https://matplotlib.org/,matplotlib.org,web_source,not_resolved,unresolved,low,https://matplotlib.org,"Simulating with Markov Chain Monte Carlo ⛓️🎰 Most algorithms guiding data scientists' daily work rely on gradient descent or its extensions. Logistic regression, neural networks, and gradient boosted trees all follow the maximum likelihood principle. They differ mainly in the 𝘄𝗵𝗮𝘁 vs 𝗵𝗼𝘄 of determining optimal weights. Markov Chain Monte Carlo (MCMC) is a different story. Instead of following gradients, MCMC explores the parameter space through intelligent random walks, allowing us to sample directly from probability distributions. The Metropolis-Hastings algorithm is MCMC's most classic examp",
LI-EXT-058,7348984398186229761,LI-LOGIN-042,anchor,https://lnkd.in/d852UZYK,https://lnkd.in/d852UZYK,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/d852UZYK,"When interpreting model results, people often ask: What is the recall of your model? Its F1 or precision scores? Taken in isolation from the problem, these metrics don't say much and can even mislead. Precision, recall, and F1 are often treated as universal measures of model quality but in reality they're just context-dependent tools. I came across such an example in a book by Tom Chivers. Imagine a rare event like COVID, affecting only 0.1% of people (the prevalence). Suppose you have a test that detects 90% of actual COVID cases and correctly identifies 99% of non-cases. It sure does sound g",
